YEAR,COUNTRY,EVENT_TYPE,SUB_EVENT_TYPE,CENTROID_LATITUDE,CENTROID_LONGITUDE,EVENTS,FATALITIES
2015,Yemen,Battles,Armed clash,"12,8058","44,788",207,908
2015,Yemen,Battles,Armed clash,"13,2949","43,7855",366,1403
2015,Yemen,Battles,Armed clash,"13,3204","44,7623",91,423
2015,Yemen,Battles,Armed clash,"13,6274","46,228",64,298
2015,Yemen,Battles,Armed clash,"13,8943","44,7825",104,607
2015,Yemen,Battles,Armed clash,"14,0881","44,175",68,298
2015,Yemen,Battles,Armed clash,"14,326","45,216",153,841
2015,Yemen,Battles,Armed clash,"14,5395","44,3063",25,79
2015,Yemen,Battles,Armed clash,"14,651","46,62",80,523
2015,Yemen,Battles,Armed clash,"14,657","43,6874",1,10
2015,Yemen,Battles,Armed clash,"14,7791","43,2181",35,103
2015,Yemen,Battles,Armed clash,"15,3084","43,4994",2,3
2015,Yemen,Battles,Armed clash,"15,3329","45,4523",334,1226
2015,Yemen,Battles,Armed clash,"15,3931","44,4753",30,99
2015,Yemen,Battles,Armed clash,"15,4201","44,1919",34,56
2015,Yemen,Battles,Armed clash,"16,0944","43,2039",41,131
2015,Yemen,Battles,Armed clash,"16,1156","43,9414",6,21
2015,Yemen,Battles,Armed clash,"16,5288","48,6269",46,133
2015,Yemen,Battles,Armed clash,"16,5962","45,5989",32,120
2015,Yemen,Battles,Armed clash,"17,0575","51,8238",1,0
2015,Yemen,Battles,Armed clash,"17,0883","44,0424",37,118
2015,Yemen,Battles,Government regains territory,"12,8058","44,788",23,194
2015,Yemen,Battles,Government regains territory,"13,2949","43,7855",26,109
2015,Yemen,Battles,Government regains territory,"13,3204","44,7623",11,41
2015,Yemen,Battles,Government regains territory,"13,6274","46,228",11,65
2015,Yemen,Battles,Government regains territory,"13,8943","44,7825",10,60
2015,Yemen,Battles,Government regains territory,"14,0881","44,175",1,10
2015,Yemen,Battles,Government regains territory,"14,326","45,216",11,106
2015,Yemen,Battles,Government regains territory,"14,5395","44,3063",1,7
2015,Yemen,Battles,Government regains territory,"14,651","46,62",8,49
2015,Yemen,Battles,Government regains territory,"14,7791","43,2181",2,0
2015,Yemen,Battles,Government regains territory,"15,3329","45,4523",29,168
2015,Yemen,Battles,Government regains territory,"15,3931","44,4753",1,5
2015,Yemen,Battles,Government regains territory,"16,0944","43,2039",1,25
2015,Yemen,Battles,Government regains territory,"16,5962","45,5989",11,76
2015,Yemen,Battles,Government regains territory,"17,0883","44,0424",5,17
2015,Yemen,Battles,Non-state actor overtakes territory,"12,8058","44,788",24,129
2015,Yemen,Battles,Non-state actor overtakes territory,"13,2949","43,7855",19,128
2015,Yemen,Battles,Non-state actor overtakes territory,"13,3204","44,7623",11,175
2015,Yemen,Battles,Non-state actor overtakes territory,"13,6274","46,228",10,54
2015,Yemen,Battles,Non-state actor overtakes territory,"13,8943","44,7825",13,129
2015,Yemen,Battles,Non-state actor overtakes territory,"14,0881","44,175",9,14
2015,Yemen,Battles,Non-state actor overtakes territory,"14,326","45,216",2,8
2015,Yemen,Battles,Non-state actor overtakes territory,"14,5395","44,3063",1,1
2015,Yemen,Battles,Non-state actor overtakes territory,"14,651","46,62",14,135
2015,Yemen,Battles,Non-state actor overtakes territory,"15,3329","45,4523",4,14
2015,Yemen,Battles,Non-state actor overtakes territory,"15,3931","44,4753",1,0
2015,Yemen,Battles,Non-state actor overtakes territory,"16,5288","48,6269",8,22
2015,Yemen,Battles,Non-state actor overtakes territory,"16,5962","45,5989",2,6
2015,Yemen,Battles,Non-state actor overtakes territory,"17,0883","44,0424",1,10
2015,Yemen,Explosions/Remote violence,Air/drone strike,"12,613","43,3362",1,0
2015,Yemen,Explosions/Remote violence,Air/drone strike,"12,8058","44,788",199,222
2015,Yemen,Explosions/Remote violence,Air/drone strike,"13,2949","43,7855",472,1059
2015,Yemen,Explosions/Remote violence,Air/drone strike,"13,3204","44,7623",115,273
2015,Yemen,Explosions/Remote violence,Air/drone strike,"13,6274","46,228",57,96
2015,Yemen,Explosions/Remote violence,Air/drone strike,"13,8943","44,7825",67,99
2015,Yemen,Explosions/Remote violence,Air/drone strike,"14,0881","44,175",110,210
2015,Yemen,Explosions/Remote violence,Air/drone strike,"14,326","45,216",188,122
2015,Yemen,Explosions/Remote violence,Air/drone strike,"14,5395","44,3063",62,111
2015,Yemen,Explosions/Remote violence,Air/drone strike,"14,651","46,62",85,215
2015,Yemen,Explosions/Remote violence,Air/drone strike,"14,657","43,6874",4,5
2015,Yemen,Explosions/Remote violence,Air/drone strike,"14,7791","43,2181",229,346
2015,Yemen,Explosions/Remote violence,Air/drone strike,"15,3084","43,4994",15,8
2015,Yemen,Explosions/Remote violence,Air/drone strike,"15,3329","45,4523",373,248
2015,Yemen,Explosions/Remote violence,Air/drone strike,"15,3931","44,4753",496,230
2015,Yemen,Explosions/Remote violence,Air/drone strike,"15,4201","44,1919",515,558
2015,Yemen,Explosions/Remote violence,Air/drone strike,"16,0944","43,2039",295,586
2015,Yemen,Explosions/Remote violence,Air/drone strike,"16,1156","43,9414",96,195
2015,Yemen,Explosions/Remote violence,Air/drone strike,"16,5288","48,6269",18,72
2015,Yemen,Explosions/Remote violence,Air/drone strike,"16,5962","45,5989",90,194
2015,Yemen,Explosions/Remote violence,Air/drone strike,"17,0883","44,0424",925,921
2015,Yemen,Explosions/Remote violence,Grenade,"12,8058","44,788",5,0
2015,Yemen,Explosions/Remote violence,Grenade,"13,2949","43,7855",1,3
2015,Yemen,Explosions/Remote violence,Grenade,"13,3204","44,7623",1,1
2015,Yemen,Explosions/Remote violence,Grenade,"13,8943","44,7825",3,11
2015,Yemen,Explosions/Remote violence,Grenade,"14,0881","44,175",3,12
2015,Yemen,Explosions/Remote violence,Grenade,"14,5395","44,3063",10,7
2015,Yemen,Explosions/Remote violence,Grenade,"14,7791","43,2181",8,13
2015,Yemen,Explosions/Remote violence,Grenade,"15,3931","44,4753",1,0
2015,Yemen,Explosions/Remote violence,Grenade,"15,4201","44,1919",8,5
2015,Yemen,Explosions/Remote violence,Grenade,"16,0944","43,2039",3,0
2015,Yemen,Explosions/Remote violence,Grenade,"16,5288","48,6269",3,0
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"12,8058","44,788",35,59
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,2949","43,7855",13,27
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,3204","44,7623",20,93
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,6274","46,228",13,42
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"13,8943","44,7825",3,0
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,0881","44,175",31,39
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,326","45,216",43,93
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,5395","44,3063",10,7
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,651","46,62",11,26
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"14,7791","43,2181",2,0
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,3084","43,4994",1,2
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,3329","45,4523",12,19
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,3931","44,4753",15,10
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"15,4201","44,1919",52,170
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,0944","43,2039",3,6
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,1156","43,9414",9,0
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,5288","48,6269",31,26
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"16,5962","45,5989",2,2
2015,Yemen,Explosions/Remote violence,Remote explosive/landmine/IED,"17,0883","44,0424",4,6
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"12,8058","44,788",43,417
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"13,2949","43,7855",135,384
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"13,3204","44,7623",12,32
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"13,6274","46,228",8,12
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"13,8943","44,7825",13,22
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"14,0881","44,175",4,13
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"14,326","45,216",4,20
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"14,651","46,62",8,24
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"14,7791","43,2181",4,34
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"15,3329","45,4523",36,223
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"15,4201","44,1919",12,13
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"16,0944","43,2039",33,42
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"16,5288","48,6269",1,0
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"16,5962","45,5989",4,16
2015,Yemen,Explosions/Remote violence,Shelling/artillery/missile attack,"17,0883","44,0424",191,82
2015,Yemen,Explosions/Remote violence,Suicide bomb,"12,8058","44,788",4,18
2015,Yemen,Explosions/Remote violence,Suicide bomb,"13,2949","43,7855",2,13
2015,Yemen,Explosions/Remote violence,Suicide bomb,"13,3204","44,7623",1,1
2015,Yemen,Explosions/Remote violence,Suicide bomb,"13,6274","46,228",3,29
2015,Yemen,Explosions/Remote violence,Suicide bomb,"14,326","45,216",5,14
2015,Yemen,Explosions/Remote violence,Suicide bomb,"14,651","46,62",1,26
2015,Yemen,Explosions/Remote violence,Suicide bomb,"14,7791","43,2181",1,11
2015,Yemen,Explosions/Remote violence,Suicide bomb,"15,4201","44,1919",6,217
2015,Yemen,Explosions/Remote violence,Suicide bomb,"16,0944","43,2039",1,1
2015,Yemen,Explosions/Remote violence,Suicide bomb,"17,0883","44,0424",1,1
2015,Yemen,Protests,Excessive force against protesters,"13,2949","43,7855",2,9
2015,Yemen,Protests,Excessive force against protesters,"14,0881","44,175",3,3
2015,Yemen,Protests,Excessive force against protesters,"14,326","45,216",1,2
2015,Yemen,Protests,Excessive force against protesters,"14,7791","43,2181",3,0
2015,Yemen,Protests,Excessive force against protesters,"15,4201","44,1919",9,0
2015,Yemen,Protests,Excessive force against protesters,"16,5288","48,6269",1,0
2015,Yemen,Protests,Peaceful protest,"12,8058","44,788",23,0
2015,Yemen,Protests,Peaceful protest,"13,2949","43,7855",28,0
2015,Yemen,Protests,Peaceful protest,"13,6274","46,228",4,0
2015,Yemen,Protests,Peaceful protest,"13,8943","44,7825",3,0
2015,Yemen,Protests,Peaceful protest,"14,0881","44,175",17,0
2015,Yemen,Protests,Peaceful protest,"14,326","45,216",6,0
2015,Yemen,Protests,Peaceful protest,"14,5395","44,3063",15,0
2015,Yemen,Protests,Peaceful protest,"14,651","46,62",2,0
2015,Yemen,Protests,Peaceful protest,"14,7791","43,2181",17,0
2015,Yemen,Protests,Peaceful protest,"15,3084","43,4994",9,0
2015,Yemen,Protests,Peaceful protest,"15,3329","45,4523",1,0
2015,Yemen,Protests,Peaceful protest,"15,3931","44,4753",7,0
2015,Yemen,Protests,Peaceful protest,"15,4201","44,1919",54,0
2015,Yemen,Protests,Peaceful protest,"16,0944","43,2039",6,0
2015,Yemen,Protests,Peaceful protest,"16,1156","43,9414",3,0
2015,Yemen,Protests,Peaceful protest,"16,5288","48,6269",5,0
2015,Yemen,Protests,Protest with intervention,"13,2949","43,7855",1,0
2015,Yemen,Protests,Protest with intervention,"14,0881","44,175",2,0
2015,Yemen,Protests,Protest with intervention,"14,5395","44,3063",1,0
2015,Yemen,Protests,Protest with intervention,"15,4201","44,1919",8,0
2015,Yemen,Protests,Protest with intervention,"16,5288","48,6269",1,0
2015,Yemen,Riots,Mob violence,"12,8058","44,788",2,1
2015,Yemen,Riots,Mob violence,"14,0881","44,175",1,1
2015,Yemen,Riots,Mob violence,"14,7791","43,2181",2,0
2015,Yemen,Riots,Mob violence,"16,0944","43,2039",1,2
2015,Yemen,Riots,Violent demonstration,"12,8058","44,788",30,0
2015,Yemen,Riots,Violent demonstration,"13,2949","43,7855",2,4
2015,Yemen,Riots,Violent demonstration,"13,6274","46,228",7,0
2015,Yemen,Riots,Violent demonstration,"14,0881","44,175",1,26
2015,Yemen,Riots,Violent demonstration,"14,326","45,216",1,0
2015,Yemen,Riots,Violent demonstration,"14,7791","43,2181",1,0
2015,Yemen,Riots,Violent demonstration,"15,3329","45,4523",1,0
2015,Yemen,Riots,Violent demonstration,"15,4201","44,1919",1,0
2015,Yemen,Riots,Violent demonstration,"16,5288","48,6269",1,0
2015,Yemen,Strategic developments,Agreement,"12,8058","44,788",1,0
2015,Yemen,Strategic developments,Agreement,"13,6274","46,228",1,0
2015,Yemen,Strategic developments,Agreement,"14,651","46,62",2,0
2015,Yemen,Strategic developments,Agreement,"15,3329","45,4523",2,0
2015,Yemen,Strategic developments,Agreement,"15,4201","44,1919",4,0
2015,Yemen,Strategic developments,Agreement,"16,5288","48,6269",1,0
2015,Yemen,Strategic developments,Arrests,"12,8058","44,788",1,0
2015,Yemen,Strategic developments,Arrests,"13,3204","44,7623",1,0
2015,Yemen,Strategic developments,Arrests,"14,0881","44,175",2,0
2015,Yemen,Strategic developments,Arrests,"14,7791","43,2181",1,0
2015,Yemen,Strategic developments,Arrests,"15,3329","45,4523",1,0
2015,Yemen,Strategic developments,Arrests,"15,3931","44,4753",1,0
2015,Yemen,Strategic developments,Arrests,"15,4201","44,1919",3,0
2015,Yemen,Strategic developments,Arrests,"16,5288","48,6269",1,0
2015,Yemen,Strategic developments,Change to group/activity,"12,8058","44,788",17,0
2015,Yemen,Strategic developments,Change to group/activity,"13,2949","43,7855",6,0
2015,Yemen,Strategic developments,Change to group/activity,"13,3204","44,7623",5,0
2015,Yemen,Strategic developments,Change to group/activity,"13,8943","44,7825",2,0
2015,Yemen,Strategic developments,Change to group/activity,"14,0881","44,175",1,0
2015,Yemen,Strategic developments,Change to group/activity,"14,651","46,62",3,0
2015,Yemen,Strategic developments,Change to group/activity,"14,7791","43,2181",2,0
2015,Yemen,Strategic developments,Change to group/activity,"15,3329","45,4523",6,0
2015,Yemen,Strategic developments,Change to group/activity,"15,3931","44,4753",1,0
2015,Yemen,Strategic developments,Change to group/activity,"15,4201","44,1919",4,0
2015,Yemen,Strategic developments,Change to group/activity,"16,0944","43,2039",1,0
2015,Yemen,Strategic developments,Change to group/activity,"16,5288","48,6269",5,0
2015,Yemen,Strategic developments,Change to group/activity,"17,0883","44,0424",2,0
2015,Yemen,Strategic developments,Disrupted weapons use,"12,8058","44,788",2,0
2015,Yemen,Strategic developments,Disrupted weapons use,"13,2949","43,7855",2,2
2015,Yemen,Strategic developments,Disrupted weapons use,"13,3204","44,7623",1,0
2015,Yemen,Strategic developments,Disrupted weapons use,"13,8943","44,7825",1,0
2015,Yemen,Strategic developments,Disrupted weapons use,"14,0881","44,175",4,2
2015,Yemen,Strategic developments,Disrupted weapons use,"14,326","45,216",3,5
2015,Yemen,Strategic developments,Disrupted weapons use,"14,5395","44,3063",2,0
2015,Yemen,Strategic developments,Disrupted weapons use,"14,651","46,62",1,0
2015,Yemen,Strategic developments,Disrupted weapons use,"14,7791","43,2181",1,1
2015,Yemen,Strategic developments,Disrupted weapons use,"15,3329","45,4523",4,0
2015,Yemen,Strategic developments,Disrupted weapons use,"15,3931","44,4753",5,7
2015,Yemen,Strategic developments,Disrupted weapons use,"15,4201","44,1919",6,12
2015,Yemen,Strategic developments,Disrupted weapons use,"16,0944","43,2039",1,1
2015,Yemen,Strategic developments,Disrupted weapons use,"16,1156","43,9414",3,0
2015,Yemen,Strategic developments,Disrupted weapons use,"17,0883","44,0424",1,0
2015,Yemen,Strategic developments,Headquarters or base established,"12,8058","44,788",4,0
2015,Yemen,Strategic developments,Headquarters or base established,"13,3204","44,7623",2,0
2015,Yemen,Strategic developments,Headquarters or base established,"16,5288","48,6269",1,0
2015,Yemen,Strategic developments,Looting/property destruction,"12,8058","44,788",5,0
2015,Yemen,Strategic developments,Looting/property destruction,"13,2949","43,7855",3,0
2015,Yemen,Strategic developments,Looting/property destruction,"13,3204","44,7623",4,0
2015,Yemen,Strategic developments,Looting/property destruction,"14,0881","44,175",2,0
2015,Yemen,Strategic developments,Looting/property destruction,"14,326","45,216",1,0
2015,Yemen,Strategic developments,Looting/property destruction,"14,5395","44,3063",2,0
2015,Yemen,Strategic developments,Looting/property destruction,"15,3329","45,4523",5,0
2015,Yemen,Strategic developments,Looting/property destruction,"15,3931","44,4753",2,0
2015,Yemen,Strategic developments,Looting/property destruction,"15,4201","44,1919",2,0
2015,Yemen,Strategic developments,Looting/property destruction,"16,1156","43,9414",1,0
2015,Yemen,Strategic developments,Looting/property destruction,"16,5288","48,6269",7,0
2015,Yemen,Strategic developments,Looting/property destruction,"17,0883","44,0424",6,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"12,8058","44,788",5,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"13,2949","43,7855",9,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"13,3204","44,7623",5,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"13,6274","46,228",3,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"13,8943","44,7825",2,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"14,326","45,216",5,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"14,651","46,62",7,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"15,3329","45,4523",6,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"15,3931","44,4753",3,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"15,4201","44,1919",2,0
2015,Yemen,Strategic developments,Non-violent transfer of territory,"16,5288","48,6269",7,0
2015,Yemen,Strategic developments,Other,"12,8058","44,788",1,0
2015,Yemen,Strategic developments,Other,"13,2949","43,7855",1,0
2015,Yemen,Strategic developments,Other,"15,4201","44,1919",9,0
2015,Yemen,Strategic developments,Other,"16,0944","43,2039",1,0
2015,Yemen,Strategic developments,Other,"17,0883","44,0424",2,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"12,8058","44,788",5,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"13,2949","43,7855",3,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"13,3204","44,7623",1,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"14,0881","44,175",6,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"14,5395","44,3063",4,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"14,7791","43,2181",2,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"15,3931","44,4753",5,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"15,4201","44,1919",14,0
2015,Yemen,Violence against civilians,Abduction/forced disappearance,"16,5288","48,6269",4,0
2015,Yemen,Violence against civilians,Attack,"12,8058","44,788",59,100
2015,Yemen,Violence against civilians,Attack,"13,2949","43,7855",21,23
2015,Yemen,Violence against civilians,Attack,"13,3204","44,7623",12,13
2015,Yemen,Violence against civilians,Attack,"13,6274","46,228",3,2
2015,Yemen,Violence against civilians,Attack,"13,8943","44,7825",4,3
2015,Yemen,Violence against civilians,Attack,"14,0881","44,175",11,8
2015,Yemen,Violence against civilians,Attack,"14,326","45,216",5,4
2015,Yemen,Violence against civilians,Attack,"14,5395","44,3063",5,2
2015,Yemen,Violence against civilians,Attack,"14,651","46,62",5,17
2015,Yemen,Violence against civilians,Attack,"14,7791","43,2181",10,8
2015,Yemen,Violence against civilians,Attack,"15,3084","43,4994",1,1
2015,Yemen,Violence against civilians,Attack,"15,3329","45,4523",3,2
2015,Yemen,Violence against civilians,Attack,"15,3931","44,4753",1,0
2015,Yemen,Violence against civilians,Attack,"15,4201","44,1919",25,13
2015,Yemen,Violence against civilians,Attack,"16,0944","43,2039",2,1
2015,Yemen,Violence against civilians,Attack,"16,1156","43,9414",2,2
2015,Yemen,Violence against civilians,Attack,"16,5288","48,6269",23,28
2015,Yemen,Violence against civilians,Attack,"17,0883","44,0424",1,1
2016,Bahrain,Battles,Armed clash,"25,9954","50,5421",1,1
2016,Bahrain,Battles,Armed clash,"26,1927","50,5508",1,0
2016,Bahrain,Explosions/Remote violence,Remote explosive/landmine/IED,"26,1468","50,4809",1,0
2016,Bahrain,Explosions/Remote violence,Remote explosive/landmine/IED,"26,1927","50,5508",1,1
2016,Bahrain,Protests,Excessive force against protesters,"26,1468","50,4809",3,0
2016,Bahrain,Protests,Excessive force against protesters,"26,1927","50,5508",3,0
2016,Bahrain,Protests,Peaceful protest,"25,9954","50,5421",33,0
2016,Bahrain,Protests,Peaceful protest,"26,1468","50,4809",1112,0
2016,Bahrain,Protests,Peaceful protest,"26,1927","50,5508",785,0
2016,Bahrain,Protests,Peaceful protest,"26,2547","50,6428",56,0
2016,Bahrain,Protests,Protest with intervention,"25,9954","50,5421",7,0
2016,Bahrain,Protests,Protest with intervention,"26,1468","50,4809",25,0
2016,Bahrain,Protests,Protest with intervention,"26,1927","50,5508",43,0
2016,Bahrain,Protests,Protest with intervention,"26,2547","50,6428",1,0
2016,Bahrain,Riots,Violent demonstration,"25,9954","50,5421",110,0
2016,Bahrain,Riots,Violent demonstration,"26,1468","50,4809",420,0
2016,Bahrain,Riots,Violent demonstration,"26,1927","50,5508",532,3
2016,Bahrain,Riots,Violent demonstration,"26,2547","50,6428",59,0
2016,Bahrain,Strategic developments,Agreement,"26,1927","50,5508",1,0
2016,Bahrain,Strategic developments,Arrests,"25,9954","50,5421",1,0
2016,Bahrain,Strategic developments,Arrests,"26,1468","50,4809",1,0
2016,Bahrain,Strategic developments,Arrests,"26,1927","50,5508",5,0
2016,Bahrain,Strategic developments,Looting/property destruction,"26,1927","50,5508",2,0
2016,Bahrain,Strategic developments,Other,"26,1468","50,4809",1,0
2016,Bahrain,Strategic developments,Other,"26,1927","50,5508",3,0
2016,Bahrain,Violence against civilians,Attack,"25,9954","50,5421",1,0
2016,Bahrain,Violence against civilians,Attack,"26,1468","50,4809",1,0
2016,Bahrain,Violence against civilians,Attack,"26,1927","50,5508",2,0
2016,Bahrain,Violence against civilians,Attack,"26,2547","50,6428",1,0
2016,Iran,Battles,Armed clash,"27,1422","55,0325",1,1
2016,Iran,Battles,Armed clash,"28,2728","60,8613",11,32
2016,Iran,Battles,Armed clash,"29,2326","57,3392",2,4
2016,Iran,Battles,Armed clash,"30,7032","51,0949",1,1
2016,Iran,Battles,Armed clash,"31,4636","48,9916",2,5
2016,Iran,Battles,Armed clash,"34,4871","46,8086",3,21
2016,Iran,Battles,Armed clash,"35,6014","47,0057",11,59
2016,Iran,Battles,Armed clash,"35,7792","59,0295",1,2
2016,Iran,Battles,Armed clash,"37,8742","44,7003",25,109
2016,Iran,Explosions/Remote violence,Grenade,"35,6014","47,0057",1,1
2016,Iran,Explosions/Remote violence,Remote explosive/landmine/IED,"28,2728","60,8613",2,1
2016,Iran,Explosions/Remote violence,Remote explosive/landmine/IED,"28,7846","51,5038",1,0
2016,Iran,Explosions/Remote violence,Remote explosive/landmine/IED,"31,4636","48,9916",1,0
2016,Iran,Protests,Excessive force against protesters,"28,2728","60,8613",1,0
2016,Iran,Protests,Peaceful protest,"27,1422","55,0325",33,0
2016,Iran,Protests,Peaceful protest,"28,2728","60,8613",14,0
2016,Iran,Protests,Peaceful protest,"28,7846","51,5038",71,0
2016,Iran,Protests,Peaceful protest,"29,2326","57,3392",75,0
2016,Iran,Protests,Peaceful protest,"29,3576","53,3176",53,0
2016,Iran,Protests,Peaceful protest,"30,7032","51,0949",66,0
2016,Iran,Protests,Peaceful protest,"31,4636","48,9916",217,0
2016,Iran,Protests,Peaceful protest,"31,4825","54,4162",26,0
2016,Iran,Protests,Peaceful protest,"31,979","50,8101",9,0
2016,Iran,Protests,Peaceful protest,"32,6094","52,0477",76,0
2016,Iran,Protests,Peaceful protest,"32,8019","58,24",10,0
2016,Iran,Protests,Peaceful protest,"33,0433","46,8724",19,0
2016,Iran,Protests,Peaceful protest,"33,5164","48,3219",48,0
2016,Iran,Protests,Peaceful protest,"34,4772","49,5818",22,0
2016,Iran,Protests,Peaceful protest,"34,4871","46,8086",13,0
2016,Iran,Protests,Peaceful protest,"34,6674","51,002",2,0
2016,Iran,Protests,Peaceful protest,"34,8698","48,559",6,0
2016,Iran,Protests,Peaceful protest,"35,5022","51,3269",348,0
2016,Iran,Protests,Peaceful protest,"35,6014","47,0057",22,0
2016,Iran,Protests,Peaceful protest,"35,7792","59,0295",45,0
2016,Iran,Protests,Peaceful protest,"35,7868","54,9676",35,0
2016,Iran,Protests,Peaceful protest,"35,9457","50,906",12,0
2016,Iran,Protests,Peaceful protest,"36,1089","50,0386",33,0
2016,Iran,Protests,Peaceful protest,"36,3633","52,3677",44,0
2016,Iran,Protests,Peaceful protest,"36,4014","48,422",20,0
2016,Iran,Protests,Peaceful protest,"37,2982","54,8804",35,0
2016,Iran,Protests,Peaceful protest,"37,4249","57,178",14,0
2016,Iran,Protests,Peaceful protest,"37,5092","49,0189",67,0
2016,Iran,Protests,Peaceful protest,"37,8742","44,7003",65,0
2016,Iran,Protests,Peaceful protest,"38,0858","46,6924",60,0
2016,Iran,Protests,Peaceful protest,"38,4066","47,9857",11,0
2016,Iran,Protests,Protest with intervention,"27,1422","55,0325",1,0
2016,Iran,Protests,Protest with intervention,"28,2728","60,8613",2,0
2016,Iran,Protests,Protest with intervention,"29,2326","57,3392",3,0
2016,Iran,Protests,Protest with intervention,"31,4636","48,9916",4,0
2016,Iran,Protests,Protest with intervention,"32,6094","52,0477",1,0
2016,Iran,Protests,Protest with intervention,"33,5164","48,3219",1,0
2016,Iran,Protests,Protest with intervention,"34,8698","48,559",1,0
2016,Iran,Protests,Protest with intervention,"35,5022","51,3269",23,0
2016,Iran,Protests,Protest with intervention,"36,1089","50,0386",1,0
2016,Iran,Protests,Protest with intervention,"36,4014","48,422",1,0
2016,Iran,Protests,Protest with intervention,"37,8742","44,7003",3,0
2016,Iran,Protests,Protest with intervention,"38,0858","46,6924",4,0
2016,Iran,Protests,Protest with intervention,"38,4066","47,9857",2,0
2016,Iran,Riots,Mob violence,"28,2728","60,8613",1,0
2016,Iran,Riots,Mob violence,"28,7846","51,5038",1,0
2016,Iran,Riots,Mob violence,"31,4636","48,9916",2,1
2016,Iran,Riots,Mob violence,"31,979","50,8101",2,3
2016,Iran,Riots,Mob violence,"35,5022","51,3269",6,1
2016,Iran,Riots,Mob violence,"35,6014","47,0057",1,0
2016,Iran,Riots,Mob violence,"37,8742","44,7003",1,0
2016,Iran,Riots,Violent demonstration,"27,1422","55,0325",2,0
2016,Iran,Riots,Violent demonstration,"28,2728","60,8613",1,0
2016,Iran,Riots,Violent demonstration,"29,2326","57,3392",3,0
2016,Iran,Riots,Violent demonstration,"31,979","50,8101",1,0
2016,Iran,Riots,Violent demonstration,"32,6094","52,0477",1,0
2016,Iran,Riots,Violent demonstration,"33,5164","48,3219",1,1
2016,Iran,Riots,Violent demonstration,"35,5022","51,3269",1,0
2016,Iran,Riots,Violent demonstration,"35,7792","59,0295",1,0
2016,Iran,Riots,Violent demonstration,"37,4249","57,178",1,0
2016,Iran,Riots,Violent demonstration,"37,5092","49,0189",3,0
2016,Iran,Riots,Violent demonstration,"37,8742","44,7003",1,0
